elevation_m,slope_deg,ndvi,lst_celsius,rainfall_annual_mm,soil_moisture,clay_iron_ratio,ferrous_iron_index,latitude,longitude,dist_to_fault_km,standardized_lithology,mn_present,country
402.77,3.53,0.293,29.78,888.5,0.236,1.61,2.47,25.722219,112.783984,3.52,Alluvium_Unconsolidated,0,China
425.0,5.14,0.294,31.51,1183.8,0.217,3.01,1.65,25.485412,109.711566,2.25,Alluvium_Unconsolidated,1,China
390.77,4.48,0.208,30.68,1186.4,0.286,2.35,1.65,29.406342,111.800046,4.61,Alluvium_Unconsolidated,0,China
447.78,2.01,0.279,29.05,1137.3,0.302,2.25,2.11,28.009664,111.899624,1.98,Alluvium_Unconsolidated,0,China
392.13,7.24,0.274,35.24,978.4,0.229,3.2,1.45,25.707612,110.077703,2.83,Alluvium_Unconsolidated,1,China
401.59,2.43,0.435,29.16,1145.9,0.334,2.59,2.34,27.706531,111.169617,3.11,Alluvium_Unconsolidated,0,China
444.23,6.78,0.411,34.29,1112.8,0.254,3.12,1.92,25.404757,109.014954,4.88,Alluvium_Unconsolidated,0,China
425.44,5.94,0.205,32.73,1016.0,0.282,2.83,1.3,29.39942,110.946004,5.79,Alluvium_Unconsolidated,0,China
440.49,3.05,0.22,29.46,1218.0,0.271,3.12,2.47,28.065272,109.62331,1.68,Alluvium_Unconsolidated,0,China
377.77,6.79,0.35,34.3,1113.0,0.255,2.41,1.71,25.761034,109.015353,0.9,Alluvium_Unconsolidated,1,China
439.27,4.83,0.497,31.09,1192.8,0.326,1.97,1.36,25.270033,111.784984,5.79,Alluvium_Unconsolidated,0,China
339.79,2.04,0.462,29.05,870.3,0.213,1.8,1.91,28.358223,110.327757,5.62,Alluvium_Unconsolidated,0,China
381.05,2.72,0.331,29.28,856.3,0.349,3.01,2.48,27.005294,110.395724,5.19,Alluvium_Unconsolidated,0,China
336.7,4.61,0.496,30.83,850.0,0.233,1.99,1.63,28.40852,110.473279,4.73,Alluvium_Unconsolidated,0,China
376.09,7.16,0.304,35.07,1234.2,0.227,2.38,2.13,26.358317,109.298654,4.22,Alluvium_Unconsolidated,0,China
430.0,5.25,0.329,31.67,1200.8,0.227,3.12,2.27,25.460653,111.287665,3.67,Alluvium_Unconsolidated,0,China
304.74,1.6,0.293,29.0,1124.4,0.2,1.61,1.82,27.371064,111.129929,5.66,Alluvium_Unconsolidated,0,China
420.41,7.23,0.452,35.21,977.9,0.349,2.33,2.04,25.207355,112.974337,1.35,Alluvium_Unconsolidated,1,China
367.99,7.94,0.338,36.85,1029.4,0.218,2.75,1.34,26.381186,109.990077,1.89,Alluvium_Unconsolidated,0,China
443.14,2.42,0.392,29.16,1145.7,0.264,2.44,2.1,26.675266,111.169311,4.08,Alluvium_Unconsolidated,0,China
429.93,2.61,0.475,29.23,856.9,0.357,1.73,2.36,27.861879,112.6618,5.29,Alluvium_Unconsolidated,0,China
322.87,7.99,0.342,36.99,912.8,0.329,1.84,1.54,28.593578,110.751003,1.67,Alluvium_Unconsolidated,0,China
414.41,4.67,0.205,30.91,1052.0,0.357,1.66,1.97,26.887608,111.006288,4.62,Alluvium_Unconsolidated,0,China
399.47,7.06,0.466,34.85,864.0,0.345,2.38,1.3,25.221353,110.604851,5.8,Alluvium_Unconsolidated,0,China
384.84,1.98,0.361,29.04,861.3,0.259,1.6,1.38,25.76817,110.366792,5.2,Alluvium_Unconsolidated,0,China
419.89,5.94,0.498,32.73,1016.0,0.213,2.36,2.32,26.562689,110.945998,1.12,Alluvium_Unconsolidated,0,China
421.15,2.19,0.466,29.09,1111.6,0.234,3.0,2.5,26.615228,111.94575,5.61,Alluvium_Unconsolidated,0,China
419.16,4.35,0.241,30.54,1183.9,0.36,1.64,1.31,26.936124,111.805695,5.8,Alluvium_Unconsolidated,0,China
314.88,3.34,0.346,29.64,1164.2,0.203,1.63,1.44,27.334784,111.205545,5.8,Alluvium_Unconsolidated,0,China
347.71,7.66,0.497,36.18,878.5,0.233,3.06,1.3,28.40994,110.659514,2.53,Alluvium_Unconsolidated,0,China
375.63,7.39,0.343,35.56,961.8,0.36,1.76,2.25,25.12823,112.20237,2.78,Alluvium_Unconsolidated,0,China
328.19,7.57,0.21,35.98,1104.0,0.24,2.62,2.3,27.525982,109.86463,2.88,Alluvium_Unconsolidated,0,China
328.27,7.04,0.284,34.81,863.7,0.345,1.62,1.51,26.120497,110.603547,4.01,Alluvium_Unconsolidated,0,China
375.36,5.07,0.393,31.41,914.8,0.202,1.6,1.81,28.303626,112.849962,5.27,Alluvium_Unconsolidated,0,China
325.99,7.99,0.202,36.99,1249.9,0.217,2.63,1.3,27.471309,111.515734,2.81,Alluvium_Unconsolidated,1,China
438.7,5.9,0.237,32.67,1017.1,0.231,3.19,1.51,29.301978,110.947879,1.81,Alluvium_Unconsolidated,0,China
380.06,7.6,0.283,36.06,950.2,0.356,2.52,2.37,25.086352,110.828852,5.72,Alluvium_Unconsolidated,0,China
407.74,2.74,0.22,29.29,1152.3,0.297,1.79,1.51,29.426011,111.871103,5.58,Alluvium_Unconsolidated,0,China
427.83,4.51,0.301,30.71,904.2,0.311,2.94,2.39,27.993519,112.824957,3.84,Alluvium_Unconsolidated,0,China
371.75,4.86,0.256,31.13,1047.2,0.337,1.6,1.75,28.834645,112.054851,5.3,Alluvium_Unconsolidated,0,China
326.48,4.98,0.205,31.3,850.1,0.214,1.61,1.31,27.462183,112.563195,5.65,Alluvium_Unconsolidated,0,China
420.53,6.41,0.201,33.56,1221.9,0.272,3.07,1.86,29.382084,111.705371,2.95,Alluvium_Unconsolidated,1,China
425.4,4.93,0.232,31.23,1045.2,0.327,1.75,2.37,26.793765,112.058146,5.43,Alluvium_Unconsolidated,0,China
366.73,7.56,0.31,35.96,952.6,0.319,2.55,1.42,28.875577,112.219766,2.0,Alluvium_Unconsolidated,0,China
362.36,2.28,0.418,29.11,1109.6,0.281,1.6,1.95,25.808246,111.103812,2.64,Alluvium_Unconsolidated,0,China
446.52,7.11,0.467,34.97,865.0,0.233,2.39,1.3,26.614065,112.443984,0.91,Alluvium_Unconsolidated,1,China
400.97,2.56,0.469,29.21,857.2,0.2,2.51,2.31,26.480515,112.663667,1.66,Alluvium_Unconsolidated,1,China
345.46,1.91,0.5,29.03,1117.7,0.264,2.9,1.3,27.181665,111.11803,5.79,Alluvium_Unconsolidated,0,China
393.01,7.57,0.426,35.97,875.4,0.331,1.62,1.43,27.699099,110.649195,5.76,Alluvium_Unconsolidated,1,China
334.97,6.89,0.451,34.51,861.5,0.226,3.2,1.66,27.257916,112.4599,2.61,Alluvium_Unconsolidated,1,China
448.34,2.1,0.209,29.07,1113.5,0.341,1.63,2.47,26.826765,111.110583,4.17,Alluvium_Unconsolidated,0,China
385.0,4.57,0.385,30.79,1054.7,0.317,2.39,1.95,27.669851,112.042371,4.27,Alluvium_Unconsolidated,0,China
428.57,6.26,0.5,33.28,1245.0,0.223,1.6,1.36,29.061489,109.357826,3.0,Alluvium_Unconsolidated,0,China
325.44,5.58,0.223,32.16,1248.6,0.261,2.44,2.5,26.288736,109.393162,4.56,Alluvium_Unconsolidated,0,China
313.0,4.66,0.239,30.89,850.0,0.203,1.64,1.41,27.415497,112.577754,4.28,Alluvium_Unconsolidated,0,China
331.1,2.56,0.344,29.21,1103.3,0.329,3.07,1.3,28.592414,111.960286,2.35,Alluvium_Unconsolidated,0,China
352.5,2.97,0.201,29.41,1219.0,0.288,1.66,1.83,26.241033,109.620103,4.03,Alluvium_Unconsolidated,0,China
319.32,7.46,0.273,35.72,872.3,0.2,3.11,2.02,27.385754,110.638415,1.89,Alluvium_Unconsolidated,0,China
362.88,5.31,0.466,31.75,850.6,0.215,2.56,1.51,28.362357,112.547891,5.09,Alluvium_Unconsolidated,0,China
466.66,7.58,0.36,36.0,875.9,0.203,1.69,1.31,29.210003,110.65099,5.02,Alluvium_Unconsolidated,0,China
317.16,7.32,0.432,35.4,982.0,0.36,2.19,1.95,26.017111,112.981609,3.01,Alluvium_Unconsolidated,0,China
450.96,3.06,0.384,29.46,1092.0,0.337,1.61,1.3,27.937006,111.07344,1.63,Alluvium_Unconsolidated,0,China
326.76,6.23,0.316,33.23,1218.6,0.337,2.86,2.36,28.611593,111.337366,0.93,Alluvium_Unconsolidated,0,China
378.88,4.42,0.326,30.62,1249.8,0.296,2.95,1.6,27.630102,109.44653,4.87,Alluvium_Unconsolidated,1,China
402.48,7.09,0.364,34.93,864.6,0.31,2.34,2.2,27.655632,112.445518,1.25,Alluvium_Unconsolidated,0,China
340.16,7.98,0.203,36.96,916.1,0.356,2.2,2.28,28.765614,110.758323,2.34,Alluvium_Unconsolidated,0,China
325.54,6.2,0.49,33.19,941.8,0.227,2.54,2.49,28.394625,110.146208,3.49,Alluvium_Unconsolidated,0,China
405.12,4.3,0.203,30.48,900.5,0.279,2.41,2.23,29.394803,110.23716,4.29,Alluvium_Unconsolidated,0,China
331.43,3.3,0.211,29.61,1086.3,0.313,1.86,1.39,26.194452,111.989382,5.76,Alluvium_Unconsolidated,0,China
395.63,8.0,0.439,37.0,1189.3,0.27,3.14,1.5,28.965844,109.165348,3.92,Alluvium_Unconsolidated,1,China
383.55,4.34,0.417,30.52,1060.8,0.279,1.77,2.23,28.948792,111.020957,5.5,Alluvium_Unconsolidated,0,China
410.43,5.89,0.424,32.66,852.7,0.33,3.08,2.15,27.697747,112.519038,5.58,Alluvium_Unconsolidated,0,China
342.0,3.3,0.496,29.62,885.4,0.233,1.7,2.3,28.409729,110.278111,5.08,Alluvium_Unconsolidated,0,China
345.19,1.81,0.488,29.02,868.0,0.29,3.15,2.14,27.135043,110.336688,4.07,Alluvium_Unconsolidated,0,China
318.34,7.83,0.305,36.59,1247.1,0.34,1.61,2.35,28.618616,111.583636,3.4,Alluvium_Unconsolidated,0,China
321.69,5.22,0.2,31.63,850.4,0.291,2.83,2.43,26.234371,112.552074,5.79,Alluvium_Unconsolidated,0,China
325.98,7.56,0.255,35.95,1104.8,0.352,1.87,1.37,28.657473,109.863248,5.77,Alluvium_Unconsolidated,0,China
419.33,6.58,0.476,33.88,1225.0,0.206,1.68,1.39,29.116476,111.69515,5.72,Alluvium_Unconsolidated,0,China
320.19,4.18,0.419,30.36,898.6,0.216,1.6,2.5,27.284396,112.811064,5.34,Alluvium_Unconsolidated,0,China
345.82,3.04,0.463,29.45,854.5,0.283,2.47,2.28,28.503339,110.408403,5.77,Alluvium_Unconsolidated,1,China
393.75,6.54,0.411,33.81,951.9,0.357,1.79,2.03,25.174687,112.926523,5.21,Alluvium_Unconsolidated,0,China
403.78,8.0,0.242,37.0,908.0,0.219,2.64,1.33,25.680949,112.313351,2.67,Alluvium_Unconsolidated,1,China
439.99,7.67,0.453,36.2,946.5,0.202,2.14,2.44,29.141278,112.23137,5.47,Alluvium_Unconsolidated,1,China
346.34,3.72,0.217,29.93,1171.6,0.351,1.92,1.33,28.793398,111.220871,5.8,Alluvium_Unconsolidated,0,China
344.81,7.88,0.484,36.7,930.8,0.223,3.04,2.45,28.384204,112.262873,2.81,Alluvium_Unconsolidated,1,China
330.74,4.54,0.305,30.75,1249.9,0.34,2.41,2.44,28.618848,109.44125,0.91,Alluvium_Unconsolidated,1,China
425.85,6.65,0.233,34.03,955.6,0.233,1.6,1.31,29.30628,112.933434,5.58,Alluvium_Unconsolidated,0,China
433.61,7.14,0.205,35.02,865.4,0.257,2.47,2.28,28.092064,110.610847,3.93,Alluvium_Unconsolidated,1,China
432.42,2.71,0.475,29.28,856.3,0.25,2.15,1.3,29.001643,110.395366,2.76,Alluvium_Unconsolidated,0,China
407.37,7.42,0.408,35.63,1139.7,0.205,3.08,1.3,26.428805,109.063593,5.24,Alluvium_Unconsolidated,0,China
399.42,7.98,0.451,36.95,1249.6,0.339,2.23,1.99,27.719474,111.547097,5.63,Alluvium_Unconsolidated,0,China
373.12,5.6,0.356,32.19,926.5,0.307,2.27,1.38,27.650068,112.875433,4.96,Alluvium_Unconsolidated,0,China
446.91,7.86,0.31,36.66,1167.9,0.21,1.62,2.49,29.244006,109.118615,1.35,Alluvium_Unconsolidated,0,China
418.77,7.31,0.498,35.39,965.4,0.36,2.31,1.78,27.818875,112.195793,1.49,Alluvium_Unconsolidated,1,China
441.04,7.99,0.224,36.97,1041.1,0.331,3.17,2.36,26.803143,109.97052,1.15,Alluvium_Unconsolidated,1,China
445.26,4.63,0.463,30.86,1053.2,0.355,2.03,1.3,27.875097,111.008193,5.72,Alluvium_Unconsolidated,0,China
445.71,7.56,0.2,35.94,953.0,0.27,3.19,1.35,29.378302,110.834097,1.84,Alluvium_Unconsolidated,1,China
433.3,7.0,0.3,34.74,1232.6,0.212,2.62,1.44,29.25075,111.666802,2.47,Alluvium_Unconsolidated,0,China
430.09,2.77,0.411,29.31,1221.5,0.344,1.86,2.32,27.918263,109.612303,3.82,Alluvium_Unconsolidated,0,China
413.41,7.34,0.202,35.45,869.4,0.258,2.02,1.85,29.355954,110.627302,4.86,Alluvium_Unconsolidated,0,China
454.61,7.99,0.484,36.98,1249.9,0.292,2.86,1.89,25.336046,111.537437,0.88,Alluvium_Unconsolidated,1,China
395.58,5.66,0.414,32.27,851.6,0.28,2.09,1.42,28.947047,112.531185,5.6,Alluvium_Unconsolidated,0,China
374.7,3.44,0.48,29.71,1082.9,0.312,2.38,2.5,25.86555,111.995132,0.95,Alluvium_Unconsolidated,0,China
386.8,3.12,0.326,29.5,1159.8,0.221,2.15,1.43,26.373113,111.196743,2.75,Alluvium_Unconsolidated,0,China
394.31,7.26,0.319,35.28,1132.3,0.351,2.84,1.94,26.996724,109.049945,1.06,Alluvium_Unconsolidated,1,China
405.53,3.73,0.248,29.94,1171.8,0.211,3.2,2.35,28.199849,111.831837,5.47,Alluvium_Unconsolidated,0,China
431.31,7.97,0.484,36.93,899.2,0.224,1.67,1.39,26.593468,112.334794,5.75,Alluvium_Unconsolidated,0,China
349.49,4.9,0.454,31.18,1046.1,0.298,2.51,2.37,25.837575,112.056679,1.63,Alluvium_Unconsolidated,0,China
442.31,7.07,0.495,34.88,864.2,0.216,2.03,2.04,26.572522,110.605911,1.68,Alluvium_Unconsolidated,0,China
321.0,7.5,0.457,35.82,1241.3,0.228,3.11,2.38,27.25231,111.625156,5.69,Alluvium_Unconsolidated,0,China
306.26,7.54,0.254,35.91,1242.0,0.336,2.66,1.71,26.144886,111.621055,2.84,Alluvium_Unconsolidated,0,China
400.04,7.65,0.308,36.17,878.3,0.241,3.2,1.35,25.732988,112.394167,5.4,Alluvium_Unconsolidated,0,China
392.76,7.97,0.284,36.93,898.9,0.327,3.18,2.14,29.485514,110.717404,3.83,Alluvium_Unconsolidated,0,China
388.93,4.01,0.384,30.19,1069.2,0.359,2.79,2.5,25.155664,111.034919,5.75,Alluvium_Unconsolidated,0,China
334.75,6.7,0.201,34.12,957.2,0.229,3.12,2.19,27.502748,112.936565,3.69,Alluvium_Unconsolidated,0,China
331.11,4.7,0.5,30.94,1190.5,0.245,2.25,2.48,28.43494,111.262625,1.94,Alluvium_Unconsolidated,1,China
431.41,5.82,0.206,32.53,931.7,0.258,2.95,2.49,28.089361,112.886318,5.73,Alluvium_Unconsolidated,1,China
411.22,7.55,0.434,35.93,1146.7,0.353,2.38,2.42,25.192537,109.076764,5.8,Alluvium_Unconsolidated,0,China
430.19,5.39,0.39,31.87,1032.2,0.338,1.77,1.4,27.933249,110.973315,5.5,Alluvium_Unconsolidated,0,China
414.02,8.0,0.224,37.0,1048.1,0.212,2.47,1.61,25.661124,109.958952,5.77,Alluvium_Unconsolidated,0,China
425.61,4.61,0.204,30.83,1053.8,0.2,2.32,1.37,25.581933,112.043859,3.85,Alluvium_Unconsolidated,0,China
361.05,7.4,0.273,35.6,1239.6,0.237,2.72,2.44,26.335797,111.634349,2.15,Alluvium_Unconsolidated,0,China
327.23,7.47,0.407,35.75,989.9,0.36,1.77,2.47,26.036123,110.057499,5.34,Alluvium_Unconsolidated,1,China
320.8,4.9,0.269,31.19,1250.0,0.2,1.8,1.46,27.389159,109.425564,2.13,Alluvium_Unconsolidated,0,China
392.23,7.39,0.362,35.57,961.5,0.2,1.84,2.29,28.282143,112.202989,3.62,Alluvium_Unconsolidated,1,China
396.25,7.69,0.424,36.25,1244.6,0.203,2.87,1.94,26.440784,111.448616,0.84,Alluvium_Unconsolidated,1,China
328.32,6.26,0.487,33.29,855.0,0.245,3.18,2.0,27.216201,112.499197,1.49,Alluvium_Unconsolidated,0,China
422.02,1.57,0.211,29.0,1235.4,0.247,2.29,1.82,29.334778,109.560159,3.69,Alluvium_Unconsolidated,0,China
338.47,7.83,0.208,36.58,1165.1,0.275,2.82,1.92,26.264552,109.112872,4.64,Alluvium_Unconsolidated,0,China
320.04,3.79,0.434,29.99,1074.5,0.22,1.64,1.95,27.272596,112.009148,4.3,Alluvium_Unconsolidated,1,China
415.39,7.98,0.48,36.94,1200.1,0.248,2.76,1.59,29.006912,109.191388,1.81,Alluvium_Unconsolidated,0,China
327.43,6.0,0.366,32.84,1014.0,0.358,2.58,1.92,26.064821,110.942561,5.59,Alluvium_Unconsolidated,0,China
410.58,7.98,0.481,36.94,1062.9,0.2,2.04,1.92,26.495088,109.934218,5.7,Alluvium_Unconsolidated,1,China
413.43,8.0,0.495,36.99,905.5,0.234,2.59,1.76,29.035084,112.319267,3.15,Alluvium_Unconsolidated,0,China
432.35,4.0,0.431,30.18,1069.3,0.262,2.93,1.52,25.389464,112.0179,3.87,Alluvium_Unconsolidated,0,China
424.82,4.05,0.433,30.23,850.8,0.2,2.7,1.41,29.158424,112.60381,5.25,Alluvium_Unconsolidated,0,China
326.14,6.34,0.424,33.44,1154.2,0.301,3.19,1.3,28.537234,109.773108,5.07,Alluvium_Unconsolidated,0,China
319.14,6.41,0.213,33.56,1000.7,0.315,1.63,1.83,26.191004,112.133203,1.05,Alluvium_Unconsolidated,1,China
311.36,5.11,0.292,31.46,1198.1,0.346,3.14,1.3,26.115139,111.772245,5.78,Alluvium_Unconsolidated,0,China
416.16,6.81,0.5,34.34,986.2,0.358,3.18,1.3,27.796275,110.894779,4.78,Alluvium_Unconsolidated,0,China
408.09,7.43,0.2,35.66,1140.4,0.27,2.28,1.87,29.378831,109.064963,5.71,Alluvium_Unconsolidated,0,China
425.07,8.0,0.463,37.0,907.2,0.355,3.2,1.95,27.874525,112.31525,5.55,Alluvium_Unconsolidated,0,China
294.48,5.97,0.297,32.78,1246.9,0.2,2.26,1.41,27.36781,109.373728,3.49,Alluvium_Unconsolidated,0,China
440.37,7.85,0.45,36.64,1212.3,0.353,3.1,2.06,27.887184,109.22413,3.44,Alluvium_Unconsolidated,0,China
436.53,4.33,0.261,30.51,1061.0,0.21,2.78,1.32,25.510444,111.021305,3.68,Alluvium_Unconsolidated,1,China
440.91,7.87,0.258,36.67,888.8,0.316,2.7,1.46,26.76986,110.690382,3.14,Alluvium_Unconsolidated,0,China
379.44,4.53,0.314,30.74,1055.8,0.243,1.65,2.01,25.737048,112.040392,5.79,Alluvium_Unconsolidated,0,China
391.55,5.96,0.354,32.76,935.1,0.303,2.58,1.43,28.90511,110.159648,5.18,Alluvium_Unconsolidated,0,China
421.11,3.32,0.205,29.63,853.2,0.254,2.59,2.12,29.348855,112.633513,5.23,Alluvium_Unconsolidated,0,China
414.96,7.04,0.212,34.81,969.8,0.359,3.16,1.46,26.900951,112.959724,0.87,Alluvium_Unconsolidated,0,China
414.27,6.71,0.496,34.14,1227.3,0.356,1.76,2.49,27.780608,111.366189,2.82,Alluvium_Unconsolidated,1,China
348.49,2.29,0.458,29.12,1143.1,0.3,1.67,2.46,25.841496,111.888692,5.77,Alluvium_Unconsolidated,1,China
433.55,6.56,0.27,33.84,952.5,0.219,1.65,1.35,29.272752,112.927586,4.07,Alluvium_Unconsolidated,0,China
445.43,3.77,0.377,29.97,1075.0,0.335,1.6,1.32,27.942182,111.044716,2.63,Alluvium_Unconsolidated,0,China
348.62,7.99,0.487,36.98,1185.9,0.29,1.65,1.68,27.133658,109.157552,1.0,Alluvium_Unconsolidated,0,China
439.21,2.7,0.276,29.27,1151.4,0.218,3.08,1.35,29.268288,111.872861,3.1,Alluvium_Unconsolidated,0,China
328.99,5.73,0.418,32.39,1209.7,0.36,2.71,2.24,26.0283,111.311094,5.6,Alluvium_Unconsolidated,0,China
421.13,7.73,0.2,36.35,1093.1,0.349,3.15,1.86,26.853542,109.883294,1.03,Alluvium_Unconsolidated,0,China
383.67,2.19,0.341,29.09,1111.5,0.301,3.2,2.4,27.639747,111.107166,5.36,Alluvium_Unconsolidated,1,China
328.01,7.51,0.499,35.84,1144.7,0.274,1.6,1.36,27.162204,109.072894,2.64,Alluvium_Unconsolidated,0,China
348.72,7.99,0.499,36.98,914.1,0.332,2.59,1.89,25.906248,112.299147,3.1,Alluvium_Unconsolidated,0,China
400.13,7.98,0.474,36.96,901.1,0.2,1.89,1.32,26.487033,112.330029,1.17,Alluvium_Unconsolidated,0,China
386.99,4.93,0.383,31.23,1194.9,0.337,2.23,1.67,27.039786,111.780132,2.15,Alluvium_Unconsolidated,1,China
457.71,2.13,0.371,29.07,860.2,0.333,1.73,2.5,27.946126,112.680499,2.44,Alluvium_Unconsolidated,1,China
354.34,3.99,0.267,30.17,895.4,0.24,1.98,2.11,26.330453,112.802747,3.98,Alluvium_Unconsolidated,1,China
418.19,7.74,0.211,36.37,881.9,0.358,3.18,1.35,26.898876,110.670152,4.78,Alluvium_Unconsolidated,0,China
395.51,6.02,0.286,32.87,853.4,0.327,2.69,2.5,29.486553,110.540574,5.26,Alluvium_Unconsolidated,0,China
332.28,3.34,0.201,29.64,1085.3,0.36,3.17,1.31,28.736809,111.062143,4.55,Alluvium_Unconsolidated,0,China
427.37,3.86,0.41,30.06,851.3,0.343,1.63,2.5,27.919113,112.611598,4.25,Alluvium_Unconsolidated,0,China
428.07,7.88,0.23,36.71,889.7,0.203,1.62,2.14,25.539613,110.692947,4.74,Alluvium_Unconsolidated,0,China
446.41,1.86,0.251,29.02,1134.2,0.208,3.2,1.54,25.518952,111.147781,5.33,Alluvium_Unconsolidated,0,China
382.86,3.93,0.329,30.11,1071.1,0.2,1.95,2.5,28.260509,112.014863,5.8,Alluvium_Unconsolidated,0,China
371.03,5.8,0.311,32.51,931.3,0.352,1.67,2.21,26.991408,110.167479,5.74,Alluvium_Unconsolidated,1,China
411.1,2.3,0.448,29.12,858.9,0.35,1.95,1.3,25.203701,112.673748,0.95,Alluvium_Unconsolidated,0,China
420.35,4.58,0.214,30.79,850.1,0.359,1.61,1.89,26.904062,112.581415,3.54,Alluvium_Unconsolidated,0,China
337.42,7.06,0.5,34.85,970.5,0.248,3.02,1.58,28.438973,112.961067,5.27,Alluvium_Unconsolidated,0,China
383.48,7.46,0.276,35.72,989.2,0.324,2.73,1.35,29.479261,110.058625,2.05,Alluvium_Unconsolidated,1,China
446.38,7.85,0.379,36.64,1166.9,0.201,1.65,2.49,29.197319,109.116697,4.49,Alluvium_Unconsolidated,0,China
425.82,4.1,0.216,30.28,1066.7,0.201,2.69,1.35,25.556884,112.02224,5.54,Alluvium_Unconsolidated,0,China
437.63,2.97,0.414,29.41,1156.9,0.255,2.82,2.21,25.403048,111.190841,4.01,Alluvium_Unconsolidated,0,China
401.73,7.78,0.488,36.46,939.0,0.241,2.37,2.29,29.019526,110.806768,4.52,Alluvium_Unconsolidated,1,China
451.32,3.27,0.484,29.6,1162.9,0.208,2.41,1.9,29.106603,111.850121,0.86,Alluvium_Unconsolidated,1,China
386.65,5.13,0.409,31.5,916.1,0.329,2.34,2.02,27.058232,110.200297,1.24,Alluvium_Unconsolidated,0,China
339.58,3.32,0.204,29.62,853.2,0.279,1.6,2.5,26.256462,110.419201,3.2,Alluvium_Unconsolidated,0,China
313.18,3.57,0.359,29.81,889.0,0.357,3.13,2.37,26.068937,110.267588,5.77,Alluvium_Unconsolidated,0,China
426.4,7.62,0.469,36.09,949.3,0.204,1.6,1.89,29.125266,110.827129,3.26,Alluvium_Unconsolidated,0,China
418.49,7.91,0.202,36.79,926.8,0.276,2.77,2.05,29.389297,112.27126,4.9,Alluvium_Unconsolidated,0,China
328.87,7.12,0.422,34.99,865.1,0.302,3.08,1.76,28.538673,110.609839,5.21,Alluvium_Unconsolidated,0,China
349.11,5.6,0.211,32.18,851.4,0.313,3.14,2.36,26.194168,112.533972,4.6,Alluvium_Unconsolidated,0,China
415.11,1.58,0.48,29.0,864.6,0.247,1.92,1.67,29.007985,112.701721,4.26,Alluvium_Unconsolidated,0,China
333.19,4.1,0.475,30.28,897.2,0.354,3.2,1.54,25.976342,112.807577,2.43,Alluvium_Unconsolidated,1,China
329.79,2.54,0.485,29.2,1103.8,0.223,1.6,1.98,28.38644,111.959269,2.15,Alluvium_Unconsolidated,0,China
336.58,6.62,0.218,33.96,954.5,0.339,2.43,1.73,25.025589,110.121714,1.06,Alluvium_Unconsolidated,1,China
444.06,3.96,0.222,30.15,1176.4,0.202,2.79,1.67,25.548694,111.230897,1.5,Alluvium_Unconsolidated,0,China
448.49,6.05,0.472,32.91,853.5,0.283,3.09,1.78,25.351553,110.542079,2.18,Alluvium_Unconsolidated,0,China
443.1,2.73,0.36,29.29,1099.5,0.276,2.16,2.44,26.696769,111.966824,2.8,Alluvium_Unconsolidated,0,China
395.39,7.61,0.369,36.08,877.0,0.298,2.93,2.26,28.915317,110.654653,4.7,Alluvium_Unconsolidated,0,China
315.58,1.6,0.277,29.0,864.3,0.343,2.9,1.53,26.125748,112.700688,5.79,Alluvium_Unconsolidated,1,China
422.3,5.19,0.202,31.57,1038.1,0.253,3.02,1.93,28.099226,112.07002,2.44,Alluvium_Unconsolidated,1,China
335.02,2.28,0.483,29.11,1142.8,0.352,2.99,2.4,25.966923,111.163857,3.37,Alluvium_Unconsolidated,0,China
329.88,8.0,0.213,37.0,1051.8,0.315,2.48,1.55,26.190597,109.9527,1.45,Alluvium_Unconsolidated,0,China
445.48,7.97,0.362,36.93,1181.0,0.203,1.6,2.48,29.208816,109.146503,2.55,Alluvium_Unconsolidated,0,China
384.87,3.32,0.329,29.63,1163.9,0.349,3.08,2.13,27.003335,111.204971,2.23,Alluvium_Unconsolidated,1,China
396.64,6.76,0.266,34.24,859.8,0.207,1.66,1.63,28.215256,110.584192,4.67,Alluvium_Unconsolidated,0,China
416.05,7.11,0.259,34.96,972.6,0.294,1.65,1.34,28.025082,110.088243,4.13,Alluvium_Unconsolidated,0,China
313.35,5.68,0.249,32.31,851.7,0.353,2.58,2.47,28.66261,110.522988,5.19,Alluvium_Unconsolidated,0,China
342.24,7.99,0.498,36.97,1185.4,0.252,3.14,2.5,28.446926,109.156325,4.65,Alluvium_Unconsolidated,0,China
402.89,7.56,0.463,35.95,952.9,0.346,2.62,2.47,25.21826,112.219096,5.49,Alluvium_Unconsolidated,0,China
372.13,5.31,0.39,31.74,1034.8,0.335,2.17,1.32,27.044734,110.977501,5.46,Alluvium_Unconsolidated,0,China
427.27,4.28,0.369,30.46,1062.3,0.239,2.08,1.51,25.43428,111.023477,3.23,Alluvium_Unconsolidated,0,China
415.75,4.93,0.204,31.23,912.1,0.232,2.73,1.39,28.140903,110.209361,3.35,Alluvium_Unconsolidated,0,China
433.63,7.36,0.476,35.5,869.8,0.206,1.6,1.77,29.116989,112.424052,2.64,Alluvium_Unconsolidated,0,China
333.11,5.24,0.486,31.65,1200.6,0.267,1.66,1.31,28.475367,111.766,4.63,Alluvium_Unconsolidated,0,China
343.9,4.14,0.202,30.32,1179.8,0.283,2.41,1.53,26.248858,111.814742,4.3,Alluvium_Unconsolidated,1,China
440.53,3.2,0.402,29.55,1088.5,0.342,1.6,1.3,27.92456,111.067511,2.8,Alluvium_Unconsolidated,0,China
